Id,ActivityHour,date,time,Calories,TotalIntensity,AverageIntensity
1644430081,5/8/2016 5:00,5/8/2016,5:00:00 AM,98,7,0.116667
1644430081,5/8/2016 6:00,5/8/2016,6:00:00 AM,98,7,0.116667
1644430081,5/8/2016 7:00,5/8/2016,7:00:00 AM,98,7,0.116667
1644430081,5/8/2016 8:00,5/8/2016,8:00:00 AM,98,7,0.116667
1644430081,5/8/2016 9:00,5/8/2016,9:00:00 AM,153,21,0.35
1644430081,5/8/2016 10:00,5/8/2016,10:00:00 AM,178,23,0.383333
1644430081,5/8/2016 11:00,5/8/2016,11:00:00 AM,155,16,0.266667
1644430081,5/8/2016 12:00,5/8/2016,12:00:00 PM,125,10,0.166667
1644430081,5/8/2016 13:00,5/8/2016,1:00:00 PM,133,14,0.233333
1644430081,5/8/2016 14:00,5/8/2016,2:00:00 PM,132,14,0.233333
1644430081,5/8/2016 15:00,5/8/2016,3:00:00 PM,128,11,0.183333
1644430081,5/8/2016 16:00,5/8/2016,4:00:00 PM,147,15,0.25
1644430081,5/8/2016 17:00,5/8/2016,5:00:00 PM,173,24,0.4
1644430081,5/8/2016 18:00,5/8/2016,6:00:00 PM,91,2,0.033333
1644430081,5/8/2016 19:00,5/8/2016,7:00:00 PM,90,2,0.033333
1644430081,5/8/2016 20:00,5/8/2016,8:00:00 PM,92,2,0.033333
1644430081,5/8/2016 21:00,5/8/2016,9:00:00 PM,143,16,0.266667
1644430081,5/8/2016 22:00,5/8/2016,10:00:00 PM,141,23,0.383333
1644430081,5/8/2016 23:00,5/8/2016,11:00:00 PM,109,14,0.233333
1644430081,5/9/2016 0:00,5/9/2016,12:00:00 AM,88,2,0.033333
1644430081,5/9/2016 1:00,5/9/2016,1:00:00 AM,86,1,0.016667
1644430081,5/9/2016 2:00,5/9/2016,2:00:00 AM,86,1,0.016667
1644430081,5/9/2016 3:00,5/9/2016,3:00:00 AM,86,1,0.016667
1644430081,5/9/2016 4:00,5/9/2016,4:00:00 AM,86,1,0.016667
1644430081,5/9/2016 5:00,5/9/2016,5:00:00 AM,86,1,0.016667
1644430081,5/9/2016 6:00,5/9/2016,6:00:00 AM,86,1,0.016667
1644430081,5/9/2016 7:00,5/9/2016,7:00:00 AM,86,1,0.016667
1644430081,5/9/2016 8:00,5/9/2016,8:00:00 AM,168,28,0.466667
1644430081,5/9/2016 9:00,5/9/2016,9:00:00 AM,113,15,0.25
1644430081,5/9/2016 10:00,5/9/2016,10:00:00 AM,110,14,0.233333
1644430081,5/9/2016 11:00,5/9/2016,11:00:00 AM,119,16,0.266667
1644430081,5/9/2016 12:00,5/9/2016,12:00:00 PM,200,60,1
1644430081,5/9/2016 13:00,5/9/2016,1:00:00 PM,177,48,0.8
1644430081,5/9/2016 14:00,5/9/2016,2:00:00 PM,115,17,0.283333
1644430081,5/9/2016 15:00,5/9/2016,3:00:00 PM,119,18,0.3
1644430081,5/9/2016 16:00,5/9/2016,4:00:00 PM,117,17,0.283333
1644430081,5/9/2016 17:00,5/9/2016,5:00:00 PM,117,17,0.283333
1644430081,5/9/2016 18:00,5/9/2016,6:00:00 PM,147,16,0.266667
1644430081,5/9/2016 19:00,5/9/2016,7:00:00 PM,413,115,1.916667
1644430081,5/9/2016 20:00,5/9/2016,8:00:00 PM,137,17,0.283333
1644430081,5/9/2016 21:00,5/9/2016,9:00:00 PM,90,3,0.05
1644430081,5/9/2016 22:00,5/9/2016,10:00:00 PM,84,0,0
1644430081,5/9/2016 23:00,5/9/2016,11:00:00 PM,88,1,0.016667
1644430081,5/10/2016 0:00,5/10/2016,12:00:00 AM,87,1,0.016667
1644430081,5/10/2016 1:00,5/10/2016,1:00:00 AM,84,0,0
1644430081,5/10/2016 2:00,5/10/2016,2:00:00 AM,84,0,0
1644430081,5/10/2016 3:00,5/10/2016,3:00:00 AM,84,0,0
1644430081,5/10/2016 4:00,5/10/2016,4:00:00 AM,84,0,0
1644430081,5/10/2016 5:00,5/10/2016,5:00:00 AM,84,0,0
1644430081,5/10/2016 6:00,5/10/2016,6:00:00 AM,84,0,0
1644430081,5/10/2016 7:00,5/10/2016,7:00:00 AM,84,0,0
1644430081,5/10/2016 8:00,5/10/2016,8:00:00 AM,97,4,0.066667
1644430081,5/10/2016 9:00,5/10/2016,9:00:00 AM,131,9,0.15
1644430081,5/10/2016 10:00,5/10/2016,10:00:00 AM,101,5,0.083333
1644430081,5/10/2016 11:00,5/10/2016,11:00:00 AM,84,0,0
1644430081,5/10/2016 12:00,5/10/2016,12:00:00 PM,84,0,0
1644430081,5/10/2016 13:00,5/10/2016,1:00:00 PM,115,10,0.166667
1644430081,5/10/2016 14:00,5/10/2016,2:00:00 PM,84,0,0
1644430081,5/10/2016 15:00,5/10/2016,3:00:00 PM,84,0,0
1644430081,5/10/2016 16:00,5/10/2016,4:00:00 PM,84,0,0
1644430081,5/10/2016 17:00,5/10/2016,5:00:00 PM,84,0,0
1644430081,5/10/2016 18:00,5/10/2016,6:00:00 PM,235,36,0.6
1644430081,5/10/2016 19:00,5/10/2016,7:00:00 PM,191,41,0.683333
1644430081,5/10/2016 20:00,5/10/2016,8:00:00 PM,205,28,0.466667
1644430081,5/10/2016 21:00,5/10/2016,9:00:00 PM,268,71,1.183333
1644430081,5/10/2016 22:00,5/10/2016,10:00:00 PM,186,23,0.383333
1644430081,5/10/2016 23:00,5/10/2016,11:00:00 PM,87,1,0.016667
1644430081,5/11/2016 0:00,5/11/2016,12:00:00 AM,85,0,0
1644430081,5/11/2016 1:00,5/11/2016,1:00:00 AM,84,0,0
1644430081,5/11/2016 2:00,5/11/2016,2:00:00 AM,84,0,0
1644430081,5/11/2016 3:00,5/11/2016,3:00:00 AM,84,0,0
1644430081,5/11/2016 4:00,5/11/2016,4:00:00 AM,84,0,0
1644430081,5/11/2016 5:00,5/11/2016,5:00:00 AM,84,0,0
1644430081,5/11/2016 6:00,5/11/2016,6:00:00 AM,84,0,0
1644430081,5/11/2016 7:00,5/11/2016,7:00:00 AM,113,8,0.133333
1644430081,5/11/2016 8:00,5/11/2016,8:00:00 AM,130,8,0.133333
1644430081,5/11/2016 9:00,5/11/2016,9:00:00 AM,122,11,0.183333
1644430081,5/11/2016 10:00,5/11/2016,10:00:00 AM,114,8,0.133333
1644430081,5/11/2016 11:00,5/11/2016,11:00:00 AM,111,5,0.083333
1844505072,4/12/2016 0:00,4/12/2016,12:00:00 AM,56,0,0
1844505072,4/12/2016 1:00,4/12/2016,1:00:00 AM,56,0,0
1844505072,4/12/2016 2:00,4/12/2016,2:00:00 AM,56,0,0
1844505072,4/12/2016 3:00,4/12/2016,3:00:00 AM,56,0,0
1844505072,4/12/2016 4:00,4/12/2016,4:00:00 AM,56,0,0
1844505072,4/12/2016 5:00,4/12/2016,5:00:00 AM,56,0,0
1844505072,4/12/2016 6:00,4/12/2016,6:00:00 AM,56,0,0
1844505072,4/12/2016 7:00,4/12/2016,7:00:00 AM,56,0,0
1844505072,4/12/2016 8:00,4/12/2016,8:00:00 AM,66,5,0.083333
1844505072,4/12/2016 9:00,4/12/2016,9:00:00 AM,124,36,0.6
1844505072,4/12/2016 10:00,4/12/2016,10:00:00 AM,108,24,0.4
1844505072,4/12/2016 11:00,4/12/2016,11:00:00 AM,105,25,0.416667
1844505072,4/12/2016 12:00,4/12/2016,12:00:00 PM,127,37,0.616667
1844505072,4/12/2016 13:00,4/12/2016,1:00:00 PM,97,20,0.333333
1844505072,4/12/2016 14:00,4/12/2016,2:00:00 PM,97,21,0.35
1844505072,4/12/2016 15:00,4/12/2016,3:00:00 PM,108,24,0.4
1844505072,4/12/2016 16:00,4/12/2016,4:00:00 PM,105,26,0.433333
1844505072,4/12/2016 17:00,4/12/2016,5:00:00 PM,100,22,0.366667
1844505072,4/12/2016 18:00,4/12/2016,6:00:00 PM,104,20,0.333333
1844505072,4/12/2016 19:00,4/12/2016,7:00:00 PM,93,20,0.333333
1844505072,4/12/2016 20:00,4/12/2016,8:00:00 PM,106,24,0.4
1844505072,4/12/2016 21:00,4/12/2016,9:00:00 PM,82,11,0.183333
1844505072,4/12/2016 22:00,4/12/2016,10:00:00 PM,96,20,0.333333
1844505072,4/12/2016 23:00,4/12/2016,11:00:00 PM,65,4,0.066667
1844505072,4/13/2016 0:00,4/13/2016,12:00:00 AM,56,0,0
1844505072,4/13/2016 1:00,4/13/2016,1:00:00 AM,56,0,0
1844505072,4/13/2016 2:00,4/13/2016,2:00:00 AM,56,0,0
1844505072,4/13/2016 3:00,4/13/2016,3:00:00 AM,56,0,0
1844505072,4/13/2016 4:00,4/13/2016,4:00:00 AM,56,0,0
1844505072,4/13/2016 5:00,4/13/2016,5:00:00 AM,56,0,0
1844505072,4/13/2016 6:00,4/13/2016,6:00:00 AM,56,0,0
1844505072,4/13/2016 7:00,4/13/2016,7:00:00 AM,56,0,0
1844505072,4/13/2016 8:00,4/13/2016,8:00:00 AM,56,0,0
1844505072,4/13/2016 9:00,4/13/2016,9:00:00 AM,57,0,0
1844505072,4/13/2016 10:00,4/13/2016,10:00:00 AM,116,28,0.466667
1844505072,4/13/2016 11:00,4/13/2016,11:00:00 AM,91,16,0.266667
1844505072,4/13/2016 12:00,4/13/2016,12:00:00 PM,95,18,0.3
1844505072,4/13/2016 13:00,4/13/2016,1:00:00 PM,65,4,0.066667
1844505072,4/13/2016 14:00,4/13/2016,2:00:00 PM,73,8,0.133333
1844505072,4/13/2016 15:00,4/13/2016,3:00:00 PM,81,13,0.216667
1844505072,4/13/2016 16:00,4/13/2016,4:00:00 PM,98,21,0.35
1844505072,4/13/2016 17:00,4/13/2016,5:00:00 PM,85,15,0.25
1844505072,4/13/2016 18:00,4/13/2016,6:00:00 PM,112,27,0.45
1844505072,4/13/2016 19:00,4/13/2016,7:00:00 PM,97,19,0.316667
1844505072,4/13/2016 20:00,4/13/2016,8:00:00 PM,95,21,0.35
1844505072,4/13/2016 21:00,4/13/2016,9:00:00 PM,109,26,0.433333
1844505072,4/13/2016 22:00,4/13/2016,10:00:00 PM,81,10,0.166667
1844505072,4/13/2016 23:00,4/13/2016,11:00:00 PM,101,22,0.366667
1844505072,4/14/2016 0:00,4/14/2016,12:00:00 AM,82,12,0.2
1844505072,4/14/2016 1:00,4/14/2016,1:00:00 AM,65,4,0.066667
1844505072,4/14/2016 2:00,4/14/2016,2:00:00 AM,56,0,0
1844505072,4/14/2016 3:00,4/14/2016,3:00:00 AM,56,0,0
1844505072,4/14/2016 4:00,4/14/2016,4:00:00 AM,56,0,0
1844505072,4/14/2016 5:00,4/14/2016,5:00:00 AM,56,0,0
1844505072,4/14/2016 6:00,4/14/2016,6:00:00 AM,56,0,0
1844505072,4/14/2016 7:00,4/14/2016,7:00:00 AM,62,3,0.05
1844505072,4/14/2016 8:00,4/14/2016,8:00:00 AM,115,29,0.483333
1844505072,4/14/2016 9:00,4/14/2016,9:00:00 AM,113,28,0.466667
1844505072,4/14/2016 10:00,4/14/2016,10:00:00 AM,130,37,0.616667
1844505072,4/14/2016 11:00,4/14/2016,11:00:00 AM,114,30,0.5
1844505072,4/14/2016 12:00,4/14/2016,12:00:00 PM,85,12,0.2
1844505072,4/14/2016 13:00,4/14/2016,1:00:00 PM,112,30,0.5
1844505072,4/14/2016 14:00,4/14/2016,2:00:00 PM,80,10,0.166667
1844505072,4/14/2016 15:00,4/14/2016,3:00:00 PM,89,17,0.283333
1844505072,4/14/2016 16:00,4/14/2016,4:00:00 PM,84,15,0.25
1844505072,4/14/2016 17:00,4/14/2016,5:00:00 PM,117,29,0.483333
1844505072,4/14/2016 18:00,4/14/2016,6:00:00 PM,88,12,0.2
1844505072,4/14/2016 19:00,4/14/2016,7:00:00 PM,152,43,0.716667
1844505072,4/14/2016 20:00,4/14/2016,8:00:00 PM,107,25,0.416667
1844505072,4/14/2016 21:00,4/14/2016,9:00:00 PM,95,19,0.316667
1844505072,4/14/2016 22:00,4/14/2016,10:00:00 PM,80,10,0.166667
1844505072,4/14/2016 23:00,4/14/2016,11:00:00 PM,78,8,0.133333
1844505072,4/15/2016 0:00,4/15/2016,12:00:00 AM,63,3,0.05
1844505072,4/15/2016 1:00,4/15/2016,1:00:00 AM,56,0,0
1844505072,4/15/2016 2:00,4/15/2016,2:00:00 AM,56,0,0
1844505072,4/15/2016 3:00,4/15/2016,3:00:00 AM,56,0,0
1844505072,4/15/2016 4:00,4/15/2016,4:00:00 AM,56,0,0
1844505072,4/15/2016 5:00,4/15/2016,5:00:00 AM,56,0,0
1844505072,4/15/2016 6:00,4/15/2016,6:00:00 AM,56,0,0
1844505072,4/15/2016 7:00,4/15/2016,7:00:00 AM,56,0,0
1844505072,4/15/2016 8:00,4/15/2016,8:00:00 AM,56,0,0
1844505072,4/15/2016 9:00,4/15/2016,9:00:00 AM,56,0,0
1844505072,4/15/2016 10:00,4/15/2016,10:00:00 AM,76,11,0.183333
1844505072,4/15/2016 11:00,4/15/2016,11:00:00 AM,86,16,0.266667
1844505072,4/15/2016 12:00,4/15/2016,12:00:00 PM,93,17,0.283333
1844505072,4/15/2016 13:00,4/15/2016,1:00:00 PM,97,20,0.333333
1844505072,4/15/2016 14:00,4/15/2016,2:00:00 PM,100,20,0.333333
1844505072,4/15/2016 15:00,4/15/2016,3:00:00 PM,99,21,0.35
1844505072,4/15/2016 16:00,4/15/2016,4:00:00 PM,92,20,0.333333
1844505072,4/15/2016 17:00,4/15/2016,5:00:00 PM,71,7,0.116667
1844505072,4/15/2016 18:00,4/15/2016,6:00:00 PM,56,0,0
1844505072,4/15/2016 19:00,4/15/2016,7:00:00 PM,56,0,0
1844505072,4/15/2016 20:00,4/15/2016,8:00:00 PM,56,0,0
1844505072,4/15/2016 21:00,4/15/2016,9:00:00 PM,91,10,0.166667
1844505072,4/15/2016 22:00,4/15/2016,10:00:00 PM,94,13,0.216667
1844505072,4/15/2016 23:00,4/15/2016,11:00:00 PM,89,18,0.3
1844505072,4/16/2016 0:00,4/16/2016,12:00:00 AM,56,0,0
1844505072,4/16/2016 1:00,4/16/2016,1:00:00 AM,56,0,0
1844505072,4/16/2016 2:00,4/16/2016,2:00:00 AM,56,0,0
1844505072,4/16/2016 3:00,4/16/2016,3:00:00 AM,56,0,0
1844505072,4/16/2016 4:00,4/16/2016,4:00:00 AM,56,0,0
1844505072,4/16/2016 5:00,4/16/2016,5:00:00 AM,56,0,0
1844505072,4/16/2016 6:00,4/16/2016,6:00:00 AM,56,0,0
1844505072,4/16/2016 7:00,4/16/2016,7:00:00 AM,56,0,0
1844505072,4/16/2016 8:00,4/16/2016,8:00:00 AM,56,0,0
1844505072,4/16/2016 9:00,4/16/2016,9:00:00 AM,66,3,0.05
1844505072,4/16/2016 10:00,4/16/2016,10:00:00 AM,95,20,0.333333
1844505072,4/16/2016 11:00,4/16/2016,11:00:00 AM,111,30,0.5
1844505072,4/16/2016 12:00,4/16/2016,12:00:00 PM,101,22,0.366667
1844505072,4/16/2016 13:00,4/16/2016,1:00:00 PM,144,41,0.683333
1844505072,4/16/2016 14:00,4/16/2016,2:00:00 PM,118,25,0.416667
1844505072,4/16/2016 15:00,4/16/2016,3:00:00 PM,67,5,0.083333
1844505072,4/16/2016 16:00,4/16/2016,4:00:00 PM,58,1,0.016667
1844505072,4/16/2016 17:00,4/16/2016,5:00:00 PM,56,0,0
1844505072,4/16/2016 18:00,4/16/2016,6:00:00 PM,56,0,0
1844505072,4/16/2016 19:00,4/16/2016,7:00:00 PM,56,0,0
1844505072,4/16/2016 20:00,4/16/2016,8:00:00 PM,56,0,0
1844505072,4/16/2016 21:00,4/16/2016,9:00:00 PM,56,0,0
1844505072,4/16/2016 22:00,4/16/2016,10:00:00 PM,56,0,0
1844505072,4/16/2016 23:00,4/16/2016,11:00:00 PM,56,0,0
1844505072,4/17/2016 0:00,4/17/2016,12:00:00 AM,56,0,0
1844505072,4/17/2016 1:00,4/17/2016,1:00:00 AM,57,0,0
1844505072,4/17/2016 2:00,4/17/2016,2:00:00 AM,56,0,0
1844505072,4/17/2016 3:00,4/17/2016,3:00:00 AM,56,0,0
1844505072,4/17/2016 4:00,4/17/2016,4:00:00 AM,56,0,0
1844505072,4/17/2016 5:00,4/17/2016,5:00:00 AM,56,0,0
1844505072,4/17/2016 6:00,4/17/2016,6:00:00 AM,56,0,0
1844505072,4/17/2016 7:00,4/17/2016,7:00:00 AM,56,0,0
1844505072,4/17/2016 8:00,4/17/2016,8:00:00 AM,56,0,0
1844505072,4/17/2016 9:00,4/17/2016,9:00:00 AM,56,0,0
1844505072,4/17/2016 10:00,4/17/2016,10:00:00 AM,56,0,0
1844505072,4/17/2016 11:00,4/17/2016,11:00:00 AM,56,0,0
1844505072,4/17/2016 12:00,4/17/2016,12:00:00 PM,56,0,0
1844505072,4/17/2016 13:00,4/17/2016,1:00:00 PM,56,0,0
1844505072,4/17/2016 14:00,4/17/2016,2:00:00 PM,102,24,0.4
1844505072,4/17/2016 15:00,4/17/2016,3:00:00 PM,121,31,0.516667
1844505072,4/17/2016 16:00,4/17/2016,4:00:00 PM,153,50,0.833333
1844505072,4/17/2016 17:00,4/17/2016,5:00:00 PM,97,20,0.333333
1844505072,4/17/2016 18:00,4/17/2016,6:00:00 PM,82,14,0.233333
1844505072,4/17/2016 19:00,4/17/2016,7:00:00 PM,97,22,0.366667
1844505072,4/17/2016 20:00,4/17/2016,8:00:00 PM,101,23,0.383333
1844505072,4/17/2016 21:00,4/17/2016,9:00:00 PM,91,16,0.266667
1844505072,4/17/2016 22:00,4/17/2016,10:00:00 PM,84,12,0.2
1844505072,4/17/2016 23:00,4/17/2016,11:00:00 PM,79,9,0.15
1844505072,4/18/2016 0:00,4/18/2016,12:00:00 AM,96,21,0.35
1844505072,4/18/2016 1:00,4/18/2016,1:00:00 AM,56,0,0
1844505072,4/18/2016 2:00,4/18/2016,2:00:00 AM,56,0,0
1844505072,4/18/2016 3:00,4/18/2016,3:00:00 AM,56,0,0
1844505072,4/18/2016 4:00,4/18/2016,4:00:00 AM,56,0,0
1844505072,4/18/2016 5:00,4/18/2016,5:00:00 AM,56,0,0
1844505072,4/18/2016 6:00,4/18/2016,6:00:00 AM,72,7,0.116667
1844505072,4/18/2016 7:00,4/18/2016,7:00:00 AM,67,5,0.083333
1844505072,4/18/2016 8:00,4/18/2016,8:00:00 AM,95,17,0.283333
1844505072,4/18/2016 9:00,4/18/2016,9:00:00 AM,82,12,0.2
1844505072,4/18/2016 10:00,4/18/2016,10:00:00 AM,88,16,0.266667
1844505072,4/18/2016 11:00,4/18/2016,11:00:00 AM,56,0,0
1844505072,4/18/2016 12:00,4/18/2016,12:00:00 PM,56,0,0
1844505072,4/18/2016 13:00,4/18/2016,1:00:00 PM,56,0,0
1844505072,4/18/2016 14:00,4/18/2016,2:00:00 PM,56,0,0
1844505072,4/18/2016 15:00,4/18/2016,3:00:00 PM,63,3,0.05
1844505072,4/18/2016 16:00,4/18/2016,4:00:00 PM,58,1,0.016667
1844505072,4/18/2016 17:00,4/18/2016,5:00:00 PM,82,13,0.216667
1844505072,4/18/2016 18:00,4/18/2016,6:00:00 PM,103,24,0.4
1844505072,4/18/2016 19:00,4/18/2016,7:00:00 PM,122,36,0.6
1844505072,4/18/2016 20:00,4/18/2016,8:00:00 PM,87,17,0.283333
1844505072,4/18/2016 21:00,4/18/2016,9:00:00 PM,91,18,0.3
1844505072,4/18/2016 22:00,4/18/2016,10:00:00 PM,130,44,0.733333
1844505072,4/18/2016 23:00,4/18/2016,11:00:00 PM,74,7,0.116667
1844505072,4/19/2016 0:00,4/19/2016,12:00:00 AM,70,7,0.116667
1844505072,4/19/2016 1:00,4/19/2016,1:00:00 AM,56,0,0
1844505072,4/19/2016 2:00,4/19/2016,2:00:00 AM,56,0,0
1844505072,4/19/2016 3:00,4/19/2016,3:00:00 AM,56,0,0
1844505072,4/19/2016 4:00,4/19/2016,4:00:00 AM,56,0,0
1844505072,4/19/2016 5:00,4/19/2016,5:00:00 AM,56,0,0
1844505072,4/19/2016 6:00,4/19/2016,6:00:00 AM,56,0,0
1844505072,4/19/2016 7:00,4/19/2016,7:00:00 AM,56,0,0
1844505072,4/19/2016 8:00,4/19/2016,8:00:00 AM,56,0,0
1844505072,4/19/2016 9:00,4/19/2016,9:00:00 AM,56,0,0
1844505072,4/19/2016 10:00,4/19/2016,10:00:00 AM,62,3,0.05
1844505072,4/19/2016 11:00,4/19/2016,11:00:00 AM,56,0,0
1844505072,4/19/2016 12:00,4/19/2016,12:00:00 PM,56,0,0
1844505072,4/19/2016 13:00,4/19/2016,1:00:00 PM,56,0,0
1844505072,4/19/2016 14:00,4/19/2016,2:00:00 PM,56,0,0
1844505072,4/19/2016 15:00,4/19/2016,3:00:00 PM,56,0,0
1844505072,4/19/2016 16:00,4/19/2016,4:00:00 PM,56,0,0
1844505072,4/19/2016 17:00,4/19/2016,5:00:00 PM,56,0,0
1844505072,4/19/2016 18:00,4/19/2016,6:00:00 PM,56,0,0
1844505072,4/19/2016 19:00,4/19/2016,7:00:00 PM,56,0,0
1844505072,4/19/2016 20:00,4/19/2016,8:00:00 PM,56,0,0
1844505072,4/19/2016 21:00,4/19/2016,9:00:00 PM,56,0,0
1844505072,4/19/2016 22:00,4/19/2016,10:00:00 PM,56,0,0
1844505072,4/19/2016 23:00,4/19/2016,11:00:00 PM,56,0,0
1844505072,4/20/2016 0:00,4/20/2016,12:00:00 AM,56,0,0
1844505072,4/20/2016 1:00,4/20/2016,1:00:00 AM,56,0,0
1844505072,4/20/2016 2:00,4/20/2016,2:00:00 AM,56,0,0
1844505072,4/20/2016 3:00,4/20/2016,3:00:00 AM,56,0,0
1844505072,4/20/2016 4:00,4/20/2016,4:00:00 AM,56,0,0
1844505072,4/20/2016 5:00,4/20/2016,5:00:00 AM,56,0,0
1844505072,4/20/2016 6:00,4/20/2016,6:00:00 AM,56,0,0
1844505072,4/20/2016 7:00,4/20/2016,7:00:00 AM,56,0,0
1844505072,4/20/2016 8:00,4/20/2016,8:00:00 AM,56,0,0
1844505072,4/20/2016 9:00,4/20/2016,9:00:00 AM,56,0,0
1844505072,4/20/2016 10:00,4/20/2016,10:00:00 AM,56,0,0
1844505072,4/20/2016 11:00,4/20/2016,11:00:00 AM,56,0,0
1844505072,4/20/2016 12:00,4/20/2016,12:00:00 PM,56,0,0
1844505072,4/20/2016 13:00,4/20/2016,1:00:00 PM,56,0,0
1844505072,4/20/2016 14:00,4/20/2016,2:00:00 PM,56,0,0
1844505072,4/20/2016 15:00,4/20/2016,3:00:00 PM,56,0,0
1844505072,4/20/2016 16:00,4/20/2016,4:00:00 PM,56,0,0
1844505072,4/20/2016 17:00,4/20/2016,5:00:00 PM,56,0,0
1844505072,4/20/2016 18:00,4/20/2016,6:00:00 PM,56,0,0
1844505072,4/20/2016 19:00,4/20/2016,7:00:00 PM,56,0,0
1844505072,4/20/2016 20:00,4/20/2016,8:00:00 PM,56,0,0
1844505072,4/20/2016 21:00,4/20/2016,9:00:00 PM,56,0,0
1844505072,4/20/2016 22:00,4/20/2016,10:00:00 PM,58,1,0.016667
1844505072,4/20/2016 23:00,4/20/2016,11:00:00 PM,56,0,0
1844505072,4/21/2016 0:00,4/21/2016,12:00:00 AM,56,0,0
1844505072,4/21/2016 1:00,4/21/2016,1:00:00 AM,56,0,0
1844505072,4/21/2016 2:00,4/21/2016,2:00:00 AM,56,0,0
1844505072,4/21/2016 3:00,4/21/2016,3:00:00 AM,56,0,0
1844505072,4/21/2016 4:00,4/21/2016,4:00:00 AM,56,0,0
1844505072,4/21/2016 5:00,4/21/2016,5:00:00 AM,56,0,0
1844505072,4/21/2016 6:00,4/21/2016,6:00:00 AM,56,0,0
1844505072,4/21/2016 7:00,4/21/2016,7:00:00 AM,56,0,0
1844505072,4/21/2016 8:00,4/21/2016,8:00:00 AM,83,13,0.216667
1844505072,4/21/2016 9:00,4/21/2016,9:00:00 AM,126,35,0.583333
1844505072,4/21/2016 10:00,4/21/2016,10:00:00 AM,116,30,0.5
1844505072,4/21/2016 11:00,4/21/2016,11:00:00 AM,99,21,0.35
1844505072,4/21/2016 12:00,4/21/2016,12:00:00 PM,80,9,0.15
1844505072,4/21/2016 13:00,4/21/2016,1:00:00 PM,95,19,0.316667
1844505072,4/21/2016 14:00,4/21/2016,2:00:00 PM,96,17,0.283333
1844505072,4/21/2016 15:00,4/21/2016,3:00:00 PM,89,15,0.25
1844505072,4/21/2016 16:00,4/21/2016,4:00:00 PM,101,22,0.366667
1844505072,4/21/2016 17:00,4/21/2016,5:00:00 PM,129,35,0.583333
1844505072,4/21/2016 18:00,4/21/2016,6:00:00 PM,89,16,0.266667
1844505072,4/21/2016 19:00,4/21/2016,7:00:00 PM,101,16,0.266667
1844505072,4/21/2016 20:00,4/21/2016,8:00:00 PM,184,67,1.116667
1844505072,4/21/2016 21:00,4/21/2016,9:00:00 PM,75,6,0.1
1844505072,4/21/2016 22:00,4/21/2016,10:00:00 PM,96,19,0.316667
1844505072,4/21/2016 23:00,4/21/2016,11:00:00 PM,56,0,0
1844505072,4/22/2016 0:00,4/22/2016,12:00:00 AM,56,0,0
1844505072,4/22/2016 1:00,4/22/2016,1:00:00 AM,56,0,0
1844505072,4/22/2016 2:00,4/22/2016,2:00:00 AM,56,0,0
1844505072,4/22/2016 3:00,4/22/2016,3:00:00 AM,56,0,0
1844505072,4/22/2016 4:00,4/22/2016,4:00:00 AM,56,0,0
1844505072,4/22/2016 5:00,4/22/2016,5:00:00 AM,56,0,0
1844505072,4/22/2016 6:00,4/22/2016,6:00:00 AM,56,0,0
1844505072,4/22/2016 7:00,4/22/2016,7:00:00 AM,56,0,0
1844505072,4/22/2016 8:00,4/22/2016,8:00:00 AM,56,0,0
1844505072,4/22/2016 9:00,4/22/2016,9:00:00 AM,56,0,0
1844505072,4/22/2016 10:00,4/22/2016,10:00:00 AM,95,18,0.3
1844505072,4/22/2016 11:00,4/22/2016,11:00:00 AM,115,26,0.433333
1844505072,4/22/2016 12:00,4/22/2016,12:00:00 PM,98,21,0.35
1844505072,4/22/2016 13:00,4/22/2016,1:00:00 PM,105,21,0.35
1844505072,4/22/2016 14:00,4/22/2016,2:00:00 PM,110,27,0.45
1844505072,4/22/2016 15:00,4/22/2016,3:00:00 PM,74,6,0.1
1844505072,4/22/2016 16:00,4/22/2016,4:00:00 PM,56,0,0
1844505072,4/22/2016 17:00,4/22/2016,5:00:00 PM,56,0,0
1844505072,4/22/2016 18:00,4/22/2016,6:00:00 PM,68,6,0.1
1844505072,4/22/2016 19:00,4/22/2016,7:00:00 PM,126,34,0.566667
1844505072,4/22/2016 20:00,4/22/2016,8:00:00 PM,91,15,0.25
1844505072,4/22/2016 21:00,4/22/2016,9:00:00 PM,98,20,0.333333
1844505072,4/22/2016 22:00,4/22/2016,10:00:00 PM,76,9,0.15
1844505072,4/22/2016 23:00,4/22/2016,11:00:00 PM,100,17,0.283333
1844505072,4/23/2016 0:00,4/23/2016,12:00:00 AM,72,7,0.116667
1844505072,4/23/2016 1:00,4/23/2016,1:00:00 AM,56,0,0
1844505072,4/23/2016 2:00,4/23/2016,2:00:00 AM,56,0,0
1844505072,4/23/2016 3:00,4/23/2016,3:00:00 AM,56,0,0
1844505072,4/23/2016 4:00,4/23/2016,4:00:00 AM,56,0,0
1844505072,4/23/2016 5:00,4/23/2016,5:00:00 AM,56,0,0
1844505072,4/23/2016 6:00,4/23/2016,6:00:00 AM,56,0,0
1844505072,4/23/2016 7:00,4/23/2016,7:00:00 AM,56,0,0
1844505072,4/23/2016 8:00,4/23/2016,8:00:00 AM,56,0,0
1844505072,4/23/2016 9:00,4/23/2016,9:00:00 AM,56,0,0
1844505072,4/23/2016 10:00,4/23/2016,10:00:00 AM,82,10,0.166667
